test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
5924,a fact whiz is here to clear up 3 myths we've been gullible enough to believe,0.0142292490118577,0.016338365,0.016295018,0.016318986,0.0031211097,0.016267551,0.016009312,0.008156846,0.009480975,0.016951248,0.018813133,0.0244302,0.009636188,0.014765653,0.018914973,0.0049701855,0.01580453,0.019927826,0.01321601,0.010562778,0.012619916,0.01629121,0.009945919,0.01019704,0.017164279,0.017739937,0.024681676,0.009384422,0.018136304,0.019423077,0.004998967,0.016013298,0.019979928,0.0123149995,0.0099376915,0.012814168,0.012547782,0.008524813,0.013496652,0.018881297,0.016865391,0.015975945,0.008885554,0.010545348,0.0056681633,0.01858039,0.023665242,0.009007884,0.018069504,0.019719103,0.0057153497,0.015709516,0.019719671,0.013322648,0.010208581,0.0137610175,0.0126644485,0.009889633,0.0093992315,0.016666261,0.018560696,0.024977054,0.008444287,0.007149255
5924,a fact whiz is here to clear up 3 lies we've been hearing a lot lately,0.0134279199391943,0.019260047,0.019073892,0.01915937,0.006717,0.018639699,0.018893875,0.010311385,0.013374539,0.018659841,0.023344677,0.026349753,0.011352925,0.016812265,0.021999773,0.0076416135,0.020480137,0.022610161,0.016429964,0.013574746,0.014329493,0.019195627,0.011659901,0.013353221,0.019046763,0.019229664,0.0282854,0.010723345,0.019535214,0.021937566,0.0065850727,0.019900396,0.022666218,0.015135775,0.011996399,0.015757527,0.016589977,0.0112160845,0.015220828,0.021976074,0.020155963,0.019437034,0.010390062,0.014312994,0.0071092118,0.023152139,0.02637218,0.01097744,0.019634744,0.021467967,0.007133441,0.019602314,0.022375021,0.016802726,0.012887113,0.015779953,0.01638175,0.0114636775,0.0135440435,0.018027488,0.022799067,0.027233366,0.0102575235,0.009164626
5924,"do jobs and security sound good to you? sorry to burst your bubble, but we haven't found 'em yet",0.003893070334804,0.0085261,0.009737853,0.008066032,-0.00062485784,0.008024937,0.010133222,0.0026533846,0.003010082,0.0091758855,0.011119813,0.018679146,-0.0010864977,0.0093556885,0.011905083,-8.498877e-05,0.005401112,0.012518002,0.0062488355,0.0027825357,0.007849984,0.009120254,0.0038000336,0.0043791244,0.008254759,0.013026204,0.016798511,-0.0015858784,0.0139502585,0.012284264,0.001100447,0.004916843,0.013024167,0.0068652895,0.0017071953,0.009077616,0.0044900235,-0.0023690239,0.0051791184,0.01260419,0.00919079,0.0084202085,0.0026842533,0.003627183,-0.00082927383,0.010538153,0.017049968,0.00015280023,0.0129173715,0.011151623,0.0012145098,0.0045165494,0.0125798285,0.0067645847,0.0031491015,0.009085465,0.005396776,0.0028822375,0.002036105,0.00773295,0.011271788,0.017082728,-0.0009624064,0.00056102406
5924,"it may not be worth cryin' over spilt milk, but when this thing spills it'll be quite a disaster",0.0057053941908713,0.015905049,0.016903082,0.015770903,0.006552484,0.014709761,0.016536219,0.010106701,0.005454785,0.013845818,0.017454768,0.020833373,0.009877473,0.014534951,0.018898506,0.005161166,0.016109236,0.020250065,0.009570801,0.009060807,0.013963368,0.01681354,0.010850597,0.0052362643,0.014199089,0.01608891,0.02230151,0.009813536,0.015396452,0.01775017,0.0041842423,0.013272148,0.021373264,0.013711316,0.010705723,0.0149647,0.013037847,0.0061217956,0.012977527,0.01956577,0.016209476,0.014788367,0.009954646,0.0048972303,0.000877928,0.016983567,0.021471776,0.010001143,0.01644946,0.017559873,0.004519766,0.013183594,0.020527948,0.010074935,0.009501021,0.014311943,0.013491383,0.01014153,0.005660791,0.012813734,0.016479252,0.022123482,0.011455774,0.0073527666
5924,finally: a concise and blunt explanation of why that pipe is a bad idea,0.0119562452302213,0.012633026,0.013959099,0.012807837,0.0027128998,0.012063518,0.014543939,0.00832667,0.010318549,0.0122534055,0.0153851025,0.024093237,0.0066449065,0.015609112,0.016410155,0.0067156404,0.013306014,0.01736774,0.012190774,0.0062566055,0.010461688,0.018666133,0.010283221,0.010903571,0.01406895,0.017989837,0.023460694,0.006214991,0.017910093,0.016694594,0.007450849,0.011521872,0.01784898,0.013602863,0.0056949044,0.011589173,0.011036757,0.0042245276,0.013139797,0.018043706,0.015387142,0.014446788,0.009767387,0.011356384,0.0028147884,0.015423695,0.023008887,0.006719563,0.018698033,0.017851595,0.007846354,0.011005398,0.018134076,0.0124301985,0.0063974895,0.011685144,0.011890242,0.009603748,0.010085832,0.013071612,0.015321394,0.023025524,0.0055812392,0.00810405
5946,so fresh and so green: see the huge forest that's growing out of a concrete block,0.0151155258043619,0.010795895,0.010126233,0.01118128,-0.00015461445,0.011129014,0.009576075,0.00022330135,0.0044073276,0.007782357,0.011510061,0.016961563,0.0038467944,0.004997745,0.008064412,-0.0036709942,0.009814985,0.011419358,0.008042945,0.0033845436,0.00728612,0.00964286,0.0012692856,0.0040658116,0.008676507,0.009890005,0.016851727,0.0027788207,0.0069419295,0.007898098,-0.0031033754,0.009241287,0.011681087,0.009017561,0.0027693799,0.0070416443,0.003077222,0.00021369755,0.006472146,0.014262723,0.011449853,0.009416971,0.0018888451,0.004684462,-0.003345143,0.010919863,0.015990041,0.002935525,0.008189173,0.008779734,-0.0034613498,0.008775469,0.011727379,0.00743143,0.0035332106,0.007568598,0.003441032,0.0020675985,0.0033438439,0.007880714,0.011540037,0.01726209,0.001586169,-0.00023963302
5946,so fresh and so green: here's a forest growing out of a concrete block,0.0118092691622103,0.008917633,0.009056989,0.008751085,-0.0008336678,0.00905074,0.008159127,0.0005658027,0.0014469689,0.007965002,0.0111591,0.015701469,0.0033132154,0.0060270773,0.0066644847,-0.004537318,0.010019902,0.011490991,0.007052986,0.0023352364,0.0061137006,0.01059366,0.0025182273,0.0015718192,0.008373605,0.009396445,0.014926386,0.002011912,0.007720109,0.007061377,-0.0043749306,0.008961439,0.011943341,0.008609711,0.0011762343,0.005962193,0.0044057406,-0.001103254,0.004168379,0.0135719795,0.011649188,0.0086465925,0.0027910257,0.0017690519,-0.004351817,0.009735886,0.01525264,0.0022024158,0.009003205,0.0075742304,-0.004627133,0.008864701,0.011472692,0.006543493,0.0025758147,0.006641574,0.0049487725,0.0026002359,0.00043662917,0.007233992,0.010759331,0.016393539,0.00089842826,0.00076709874
5946,so fresh and so green: milan has a forest growing out of a concrete block,0.0175477565526432,0.009233439,0.009765001,0.010031074,-0.00053817034,0.010320451,0.009398293,5.881954e-05,0.0020685038,0.009033034,0.013634883,0.01626658,0.0026356764,0.008230803,0.009027746,-0.004600987,0.009455815,0.011807683,0.006603783,0.0031739017,0.0063607767,0.008890856,0.0015728716,0.0017542588,0.011252807,0.009937976,0.015449139,0.0017602369,0.008562183,0.010109372,-0.004507754,0.009425558,0.012594937,0.006948501,0.0018939944,0.00670797,0.0037305728,-0.0013992302,0.0059571173,0.014881702,0.01272534,0.0091662,0.0019489164,0.0026835063,-0.003136415,0.01281981,0.015486115,0.0013719313,0.009766659,0.0088088885,-0.0041293446,0.009888019,0.011307677,0.007185179,0.0036134627,0.0072655343,0.004040327,0.002202847,0.0019390145,0.008403288,0.013462568,0.016389508,0.0005479306,-0.00046992116
5953,bill nye has a plan for avoiding catastrophic death by explosion,0.0055224210293792,0.013006624,0.014265381,0.012472728,0.0030754246,0.014267944,0.01343713,0.0088683665,0.009490496,0.013196135,0.017268341,0.02089912,0.005199531,0.015730754,0.019559186,0.008051768,0.012176767,0.01713824,0.010681929,0.0099379355,0.01400809,0.018991498,0.009142176,0.010297773,0.016011396,0.014665684,0.020070732,0.005507864,0.01860409,0.019499507,0.0072145388,0.011613589,0.017770898,0.012845047,0.010144797,0.0144830085,0.011530878,0.0060910173,0.014922889,0.019203959,0.015564743,0.0135921985,0.009312231,0.010377121,0.0039021242,0.01661349,0.020399824,0.0057032574,0.019432992,0.019208912,0.007650668,0.011324342,0.017471176,0.01082611,0.010351738,0.014604181,0.011894468,0.010159247,0.00921403,0.013308954,0.016689623,0.021564323,0.0046202093,0.0065919543
5982,save lives: paint your nails. (seriously.),0.0138827677390921,0.0079192,0.0067071114,0.008473497,-0.0033472516,0.006472444,0.0056390148,0.00066435616,0.0069901445,0.0077255685,0.009356692,0.014982886,0.0037566852,0.009169601,0.0073623993,0.0014277138,0.009357106,0.011947329,0.0049531036,0.0071661687,0.008469954,0.013128048,0.0015896559,0.0062433626,0.008052545,0.012568157,0.015266576,0.0016283877,0.0142114125,0.007962933,0.0009360239,0.008247148,0.013868015,0.008515444,0.006149537,0.007360719,0.007600831,0.0027689468,0.005537361,0.013660541,0.0128350835,0.009768195,0.0013300087,0.0063535506,-0.0008050669,0.010245241,0.014232968,0.0028846338,0.014650295,0.009527657,0.0018949602,0.008174341,0.012437833,0.005961554,0.008329902,0.009772398,0.007862642,0.0009858133,0.0051794066,0.0067367684,0.010471284,0.015278653,0.0027077366,-0.00069774035
5982,this guy wants everyone to break out the nail polish for a really good reason.,0.0109170305676855,0.019450225,0.02027568,0.019629372,0.0074003227,0.018387873,0.019622907,0.010880553,0.015640229,0.017898552,0.023849897,0.02957825,0.011143306,0.020583073,0.020958185,0.009925932,0.02345249,0.021702051,0.016481278,0.01353526,0.016561624,0.021314334,0.0134209655,0.016200405,0.017710615,0.022469155,0.029235482,0.011340499,0.022652388,0.019350594,0.008919727,0.01969437,0.022461277,0.017893542,0.013779438,0.017128307,0.01639611,0.01123159,0.015821882,0.025228037,0.019737426,0.020057347,0.013005117,0.016246546,0.011097355,0.02388525,0.0287048,0.011405762,0.023223473,0.020036241,0.009607142,0.01938707,0.022722755,0.016492005,0.01413003,0.01770372,0.016711075,0.012705255,0.015961675,0.0184596,0.024120089,0.029661335,0.011927374,0.011802077
5982,this guy wants everyone to pain their thumbnails red so they'll stop texting while driving,0.0083090051650572,0.019101813,0.020221394,0.020169836,0.007732993,0.01779316,0.019891113,0.015757028,0.0107154995,0.019329181,0.02562081,0.02937051,0.010184832,0.02124662,0.021838931,0.011177465,0.021799732,0.023189144,0.017492244,0.013251976,0.01686817,0.022319617,0.016730994,0.011231418,0.019702977,0.023222238,0.029818736,0.010742154,0.02655194,0.022869468,0.01110835,0.022177897,0.023660295,0.017389247,0.0136956265,0.0186053,0.01854729,0.010855839,0.016060032,0.024630683,0.020385955,0.01772692,0.016379282,0.011484554,0.011122603,0.025775196,0.028970588,0.010698447,0.025650188,0.022396162,0.011830041,0.020981375,0.023792708,0.018076632,0.014195621,0.01812008,0.019301413,0.016118977,0.011301894,0.018246284,0.026092425,0.02978836,0.010284103,0.014383229
6003,can organic farming feed the world?,0.004258943781942,0.005200442,0.006007375,0.0055702366,-0.004306253,0.0061640646,0.005128909,-0.0011403626,-0.0010248432,0.005575914,0.011444613,0.015066572,0.0005052071,0.007176416,0.009539308,-0.007245222,0.00492958,0.010310212,0.0027208887,0.0019519199,0.005297903,0.0074918624,-0.00048048608,-0.0002449425,0.006943034,0.007839667,0.013435879,-0.0003366787,0.0059927013,0.010731064,-0.0061982647,0.0059535652,0.010927963,0.0028547654,0.0014473656,0.0059795417,0.004212642,-0.0012656301,0.0020045463,0.006042337,0.010337941,0.0029967688,-0.0012899144,3.61884e-05,-0.009266283,0.009087052,0.01406308,0.00021706894,0.0073731467,0.00953177,-0.0058622677,0.005892329,0.01120306,0.003432237,0.0037648128,0.0059065074,0.0040498637,-0.0009082975,-0.0003674794,0.004399387,0.010387287,0.0143235,-0.0015419181,-0.002829207
6003,"the truth about organic farming, and the food 'crisis'",0.0060240963855421,0.010772474,0.0101669915,0.010573819,-0.0014267527,0.009872878,0.010012696,0.0011431603,0.0035478314,0.0084321555,0.015233193,0.016849134,0.0009821001,0.009330604,0.011633944,-0.004665768,0.008797564,0.01290714,0.0062886677,0.0054649627,0.005075548,0.010309853,0.0025612917,0.004008339,0.0075432844,0.012622394,0.017406221,0.0004913397,0.008610489,0.013073362,-0.0046625063,0.008704256,0.012723864,0.008085461,0.0031473404,0.0052687638,0.0044583622,0.0026611164,0.008046545,0.013075789,0.010736929,0.008602669,0.0018275231,0.0043683983,-0.0030528437,0.012967493,0.016214482,0.00036999956,0.011266224,0.012386501,-0.0054760594,0.008719858,0.013169911,0.0068874336,0.0047225617,0.0050494075,0.0049083363,0.0023675626,0.0034234663,0.008080171,0.012817759,0.016350236,-0.00047823787,-0.0008334564
6003,"1/2 of our food is going to feed our food. confusing, right?",0.0064935064935064,0.010519972,0.011202555,0.010594809,-0.00040197745,0.010756914,0.010642132,0.0013874648,0.002488858,0.0104881,0.013276575,0.017549403,0.001048008,0.0056417873,0.0115082,-0.0010311995,0.008077886,0.012183534,0.0053550424,0.004702964,0.0059783794,0.010622075,0.0021744268,0.0029114652,0.0109634735,0.009590834,0.015740022,-0.00026552565,0.011084307,0.012310546,-0.0011365078,0.007321246,0.01314435,0.006707602,0.004196982,0.007944945,0.007156832,0.0006798748,0.006093206,0.011917463,0.011288872,0.009888876,0.0011317423,0.002438181,-0.0009446088,0.012480192,0.01602121,-0.00025393814,0.010934334,0.011667989,-0.0009399485,0.0075469688,0.013247108,0.0050518555,0.0045515923,0.0073501915,0.007321462,0.0018012943,0.0014144909,0.009480139,0.01250834,0.015782837,-0.00013518147,0.0001826128
6003,the truth about who eats tons of our food. cars.,0.0036630036630036,0.013754979,0.013224512,0.013899982,0.0014567226,0.012854375,0.013545407,0.010794394,0.008123964,0.012506993,0.019448237,0.022134546,0.0028301515,0.012472546,0.014398992,0.008724887,0.013834026,0.01849422,0.011176301,0.0058123125,0.01049662,0.015258521,0.011309482,0.0071807867,0.013119489,0.016248588,0.022298038,0.0026427116,0.01633631,0.015131302,0.007896811,0.013052732,0.018461876,0.011969698,0.0064230887,0.01080595,0.009500938,0.006493861,0.011102414,0.016422747,0.013190018,0.015539223,0.009614462,0.0072497255,0.00496166,0.01908391,0.021851737,0.001492368,0.016503189,0.016255539,0.008021345,0.012501787,0.01829699,0.009816014,0.007321203,0.011824839,0.00933657,0.00991666,0.005480368,0.012999776,0.018764617,0.02275132,0.0017917976,0.0082123
6021,"sticks and stones might break your bones, but words and lights can save over 700 lives",0.0072992700729927,0.0074857287,0.0077475235,0.008648306,-0.0044883266,0.0081291795,0.0073219687,-0.0011964319,0.003962199,0.005954368,0.009568498,0.014869708,-0.0014048591,0.008310795,0.009414814,-0.0032664463,0.006716769,0.010812681,0.0055157407,0.0020889128,0.00546908,0.009180639,-0.0016913433,0.0026779315,0.00756789,0.008327248,0.015533953,-0.0026726201,0.012594692,0.010496598,-0.0037833843,0.0057281293,0.012526453,0.007602186,0.0021622488,0.007188026,0.0052980836,-0.00026713312,0.0035716777,0.009306109,0.010277487,0.0062513556,-0.0019003535,0.004121731,-0.0043144897,0.009532005,0.013822085,-0.0012946501,0.012140293,0.01069195,-0.003605716,0.005275734,0.010942364,0.0063959956,0.0042736307,0.0072616823,0.0052335877,-0.0012961486,0.0028428677,0.006699942,0.009475049,0.014735696,-0.0023760013,-0.003233429
6021,what one bridge can teach other bridges about saving hundreds of lives,0.0128575177118866,0.007867474,0.0075241793,0.0077426545,-0.0056499317,0.007348994,0.0069976896,0.0013200985,0.0019647488,0.008494144,0.011904769,0.014003956,0.0026669372,0.010491848,0.008995596,-0.0045189504,0.0082977265,0.0120163355,0.0039133322,0.0045977486,0.0067972727,0.008668143,0.0027778745,0.002114011,0.009128939,0.010754658,0.013491138,0.0017157458,0.010707114,0.010581929,-0.0043097585,0.0077525564,0.013376487,0.0051262113,0.002914586,0.008071847,0.0028376654,-0.0024364553,0.0035750812,0.008848535,0.0104129985,0.0055820234,0.0017174557,0.0020632697,-0.0030599125,0.011032384,0.012245619,0.0018591825,0.012144268,0.009483108,-0.0045799725,0.007340323,0.012149253,0.003820729,0.0051429514,0.0081941,0.0029877052,0.0022318633,0.0015567932,0.0076549016,0.010996262,0.01319811,-0.00029216893,-0.00021280441
6021,how lights and words turned south korea's 'bridge of death' into a 'bridge of life',0.0139634801288936,0.01318033,0.013320949,0.014361633,0.0006786287,0.014090292,0.012997922,0.0034199012,0.0016083596,0.010148197,0.013899066,0.01760592,0.0029531326,0.010229066,0.014117345,-0.0013958327,0.013897624,0.015217889,0.0065195076,0.0068254573,0.008324444,0.015020002,0.0045707393,0.0016973242,0.009559456,0.013616035,0.017133042,0.002189532,0.013705263,0.014487015,-0.0015660822,0.012863219,0.015957829,0.0070090345,0.0054207304,0.008892208,0.008530581,0.002147723,0.010904214,0.016359178,0.013530653,0.008205429,0.0041299053,0.0028364463,-0.00014299713,0.013038348,0.015911225,0.0020941235,0.014529113,0.012964506,-0.0011347812,0.012450706,0.016381525,0.00673512,0.0070267003,0.009516045,0.008906402,0.0039446354,0.0017833756,0.008924987,0.012893686,0.016647395,0.001986226,0.0022468176
6021,how a small change dropped a bridge's suicide rate by 77%,0.0299575821845175,0.010968052,0.011601629,0.011058927,0.0010508038,0.011005355,0.011164209,0.003187704,0.0053740237,0.0129457265,0.016436763,0.016824748,0.004717415,0.012629911,0.015304845,0.0035206303,0.010320727,0.016660966,0.003662236,0.00596108,0.008627441,0.015752286,0.004643944,0.0069364607,0.01454582,0.015926939,0.016080245,0.0042442884,0.015261175,0.016082074,0.0020674355,0.0098234825,0.018104322,0.0057190508,0.007671497,0.009605683,0.008596748,0.0016984362,0.00880879,0.017982362,0.012278615,0.010267707,0.004309005,0.005565051,0.0017486811,0.016180627,0.016582385,0.0046751183,0.01660349,0.015477264,0.0028776173,0.009317908,0.017091006,0.0039465404,0.0076227114,0.009710353,0.008981507,0.0044815736,0.006195102,0.012827637,0.014882622,0.016970541,0.0037404746,0.0028257035
6052,a man built his own windmill to power his village in india,0.0045706823375775,0.012780476,0.0141835455,0.013785407,0.0017193146,0.013546828,0.012766648,0.0049430057,0.0058194473,0.0110233,0.01636216,0.017148897,0.0034902412,0.011052014,0.014128393,0.0012773611,0.0073647127,0.016329154,0.010982112,0.0049774973,0.011466008,0.0146392975,0.006126702,0.006014976,0.01243978,0.012293294,0.017043404,0.003458878,0.014517346,0.015887886,0.0014889687,0.009895388,0.017689567,0.013417528,0.00860596,0.012937054,0.010645894,0.0026586056,0.007499677,0.015099114,0.014818663,0.010336615,0.0054576052,0.006124953,0.0015707929,0.016504237,0.016570576,0.0037991554,0.0146732535,0.014734494,0.0010322072,0.009688102,0.017399374,0.01154697,0.007178111,0.013966713,0.011410074,0.005784844,0.0047590258,0.010466844,0.016571973,0.017235793,0.0025020726,0.0047284365
6052,meet the man who's going to prevent coal from taking over india,0.0026578073089701,0.015587917,0.017440712,0.016713329,0.0048142485,0.015003886,0.016093642,0.0075018853,0.0076581766,0.01312184,0.01622984,0.019606795,0.0050458964,0.010966221,0.014564307,0.0019836612,0.0146595985,0.015126179,0.010805356,0.0074909264,0.013734523,0.016640954,0.0099899005,0.008183313,0.011245403,0.016474389,0.020165756,0.0042899586,0.014296941,0.015490407,0.00082292967,0.014459688,0.015504837,0.012744647,0.0071005477,0.014815126,0.011327287,0.006723322,0.008141285,0.017446494,0.014608031,0.010818619,0.008982481,0.0083409585,0.0034948774,0.016133973,0.019025143,0.0037125777,0.014417019,0.016480645,0.002273472,0.013832126,0.015314179,0.010895896,0.0074012205,0.015320983,0.011156533,0.009782722,0.0072902148,0.0125840325,0.016178407,0.020208538,0.003252184,0.006292358
6052,"maybe it's time we viewed earth's dependence on fossil fuels as ""temporary"" instead of ""default""?",0.002008032128514,0.007297445,0.0086804405,0.0076642595,-0.0027295835,0.006799359,0.008586103,-0.0014924416,-0.00021188706,0.006676208,0.0095499735,0.013778889,0.0012564901,0.0064696604,0.0106203575,-0.0047583412,0.006978698,0.011748494,0.003399611,0.0031208405,0.0050354563,0.008081494,-0.0008736532,0.0011991924,0.008113278,0.008301597,0.013629501,7.902458e-05,0.006187031,0.011316568,-0.0064193513,0.0064316057,0.012489927,0.0046512713,0.0021403208,0.0061671883,0.004896315,-0.0011299439,0.0051239356,0.009960195,0.009041894,0.003961619,-0.0013733627,0.00030300114,-0.0065107085,0.007898718,0.012496968,-0.00045925938,0.005894419,0.009949369,-0.005739866,0.006156586,0.011796811,0.0030940906,0.0035763904,0.0076954328,0.0047594607,-0.0002697222,-0.0002882965,0.005188212,0.009125896,0.012792871,-0.0007457249,-0.002421571
6157,here's a really easy thing we can do that makes the world and our bodies a lot healthier,0.0060821084642676,0.009523865,0.010148397,0.009895956,-0.002697695,0.00975842,0.009775467,0.0042435946,0.0055521014,0.009490481,0.014421379,0.017918956,0.0016046725,0.008936942,0.011921592,0.0010161288,0.0091011785,0.014506266,0.008783602,0.007137849,0.0084839165,0.007979253,0.0049248207,0.0057154847,0.009693924,0.007922405,0.018988863,0.0016400218,0.0102546215,0.012757394,-5.4314733e-05,0.009092543,0.015461961,0.008380018,0.007486745,0.0098763555,0.0071095712,0.0029423125,0.0040384876,0.007903669,0.012232712,0.007824775,0.00435399,0.006102729,-0.0043477863,0.012607597,0.017811414,0.0024003796,0.009238536,0.012755698,0.00011567585,0.008105379,0.014480902,0.009677353,0.008056831,0.010019936,0.0075850394,0.0049174977,0.0041716043,0.008188186,0.012935743,0.019347735,0.0013340265,0.0022450546
6157,"whoa, cars cost serious mad cash money. what about their two-wheeled alternative?",0.0019811788013868,0.009372594,0.009356938,0.009176703,-9.426847e-05,0.008101394,0.009771582,0.0016759317,0.003654956,0.010197094,0.014242297,0.013541655,0.0032191407,0.010701986,0.010931965,-0.0005098488,0.009461973,0.014531361,0.00878279,0.0070206122,0.005177375,0.015604282,0.0036672456,0.0055643544,0.010968108,0.010862576,0.014483354,0.0039660297,0.013851125,0.011801675,8.66279e-05,0.008649755,0.014779912,0.010988626,0.0067466153,0.0063125677,0.010380119,0.0029942393,0.007908223,0.014093449,0.010101521,0.012123251,0.0027963435,0.005017453,-0.00040082633,0.013644764,0.013163208,0.0036318898,0.013283651,0.010096263,4.3231994e-06,0.008792803,0.0144698955,0.008252373,0.00718919,0.0060865246,0.010292495,0.002445627,0.0038140323,0.00941655,0.013650648,0.013503543,0.003176,0.0011073612
6157,here's a bunch of super cool facts to ponder before you get behind the wheel,0.0067114093959731,0.013360869,0.012984071,0.012745069,0.0027607307,0.012444068,0.013653176,0.0067516845,0.006595181,0.012392353,0.015321143,0.02165319,0.005308645,0.013470378,0.015225589,0.00693053,0.012891136,0.019118771,0.012408758,0.0095491065,0.010470875,0.0153485425,0.00823622,0.006976543,0.013582022,0.013515104,0.021857847,0.0066618044,0.016932206,0.015154686,0.006505698,0.01270185,0.01829604,0.013588869,0.009839625,0.011384513,0.011094088,0.005881179,0.010758384,0.016427679,0.015860824,0.014669284,0.007258933,0.00785729,0.0015779287,0.015392203,0.0215207,0.0060781613,0.016585978,0.0154011585,0.0070550237,0.012599226,0.017645968,0.013053372,0.009252075,0.011532575,0.011525463,0.008127595,0.0063012675,0.011999559,0.015481193,0.022355855,0.0048244335,0.0057959873
6157,do you know how we could save billions of dollars? it's easier than you might think.,0.0050994390617032,0.010038108,0.009542428,0.009093899,-0.0017432161,0.009300252,0.0094357785,0.0016545719,0.006841013,0.010841863,0.011642057,0.01492734,0.001297148,0.011547445,0.010866687,0.0034338236,0.0084439665,0.014484838,0.006541225,0.0034670355,0.0072013885,0.0126462355,0.0032416107,0.009341231,0.0112420395,0.0098591205,0.015905216,0.0010602623,0.012226071,0.011820463,0.0031248294,0.009160563,0.01520621,0.0073169777,0.0036603063,0.009244274,0.009052275,0.0003715232,0.0054070866,0.0115818735,0.009188233,0.010043455,0.0024935054,0.0070080813,-0.0019669235,0.01130208,0.014220298,0.0015833881,0.011382945,0.011969425,0.0035708528,0.008390058,0.014839459,0.006995403,0.0046636015,0.009250086,0.0093437955,0.0028679697,0.0065554585,0.010337438,0.011741277,0.015523984,0.0004059188,0.0013134312
6158,how 2 mortal enemies in africa are now helping each other survive,0.0095,0.010798106,0.011113353,0.010379689,-0.0016548298,0.0110459775,0.011383371,-0.0018804641,0.0014567561,0.011486659,0.011961533,0.015210801,0.0016935393,0.0073914584,0.009604804,-0.00091378577,0.008511499,0.013813136,0.0074632852,0.0038516736,0.0077248774,0.01176854,-0.00074161775,0.0014165137,0.011555148,0.0118595045,0.01661158,0.0011407472,0.0101397075,0.010710493,-0.00054605305,0.007978756,0.014382625,0.0051353304,0.0023431266,0.008377355,0.007224409,0.0009381585,0.0062192213,0.011153335,0.010833858,0.007164195,-0.0017275447,0.0015600463,8.702651e-05,0.011357874,0.014596616,0.0011061132,0.011389039,0.009932073,-0.00022557937,0.0072985217,0.013693994,0.0065125697,0.0040996308,0.008250587,0.0073006973,-0.00066618156,0.001329259,0.0095905755,0.011535319,0.016109958,2.8606504e-05,-0.0021860804
6158,lions used to be the masai’s biggest threat. now lions are their best friends.,0.0077257363592467,0.007696936,0.007338781,0.008119158,-0.002379261,0.008039707,0.0081304405,-0.000117945485,0.0048514223,0.0067184065,0.014201062,0.01908474,3.084913e-05,0.01193296,0.011141393,-0.0012258776,0.0056610964,0.010892264,0.006348302,0.004971531,0.0028033257,0.010128286,0.0015925979,0.005616586,0.0074350126,0.013071619,0.01825222,-5.086884e-06,0.016693316,0.011423994,-0.0012909994,0.0066365637,0.01141375,0.0076453155,0.0041386792,0.003922764,0.004568033,5.7660043e-05,0.0023508153,0.012104118,0.0105977375,0.0093305,0.00087355636,0.005328146,-0.0014809202,0.013142638,0.019499227,0.0004116781,0.016012425,0.010093788,-0.00040133856,0.006160781,0.011066642,0.0074066934,0.004503276,0.004043374,0.0043729413,0.0016997382,0.0034741377,0.005635511,0.012444545,0.018939562,-0.0014027581,4.7134236e-05
6158,"masai warriors, already so brave it’s ridiculous, are proving they are truly fearless",0.0122249388753056,0.01302837,0.013918439,0.013465196,0.0005810149,0.013918474,0.013272904,0.003204885,0.009936755,0.008581776,0.01722879,0.019046523,0.0022600945,0.012914281,0.014141418,0.001815835,0.012654513,0.014806947,0.007581945,0.0062217237,0.0076709352,0.015144244,0.0048608854,0.011462788,0.009604622,0.015239937,0.01854489,0.002157338,0.016483452,0.013202276,0.0026908778,0.013147891,0.015138131,0.010753677,0.0062229084,0.008427072,0.009231208,0.0031122118,0.008668102,0.01611319,0.013517784,0.011482161,0.0043784864,0.009835059,-0.0005368404,0.01615599,0.01841779,0.0029864013,0.01588384,0.014059044,0.0028814543,0.012705494,0.01547866,0.0076480787,0.0063895397,0.008334491,0.009570075,0.005791337,0.0077853194,0.008079462,0.015753461,0.018486269,0.0023299344,0.0037612217
